match,similscore,ark1900,ark1910,racematch,yeardif,year,bmonth1900,given_match,surname_match,statematch,countymatch,relationshipmatch,female,father_birth_match,mother_birth_match,marital_status_match
1,1,"MSGX-V1D","M58J-RS7",1,-1,1873,"dec",.84327404,1,1,1,0,0,1,1,1
1,1,"MSJ2-MDD","M536-8JP",1,1,1859,"jan",.8819171,1,1,0,1,0,1,1,1
1,1,"MSKS-GFZ","M5Z8-J8Y",1,-3,1865,"sep",.3380617,1,1,0,0,1,0,1,1
1,1,"MS28-M9L","X39F-QJT",1,0,1863,"apr",1,1,1,0,0,0,1,1,1
1,1,"MSLG-C28","M5SJ-31S",1,-1,1890,"jun",1,1,1,1,1,1,1,1,1
1,1,"MSL4-K2B","M59Y-JS7",1,-1,1837,"dec",1,1,1,0,0,1,0,0,0
1,1,"MS2H-2HV","M5C1-G27",1,-1,1877,"may",.57735027,1,1,0,0,1,1,1,1
1,1,"MSV1-TRZ","M57Q-9X7",1,0,1870,"mar",.35355339,1,1,0,0,1,1,1,1
1,1,"MSLZ-CKV","M5SP-H51",1,0,1860,"jan",1,1,1,0,1,0,1,1,1
1,1,"MSF9-32R","M5W9-GPB",1,-1,1849,"nov",.81649658,.80178373,1,1,1,0,1,1,1
1,1,"MS6Q-WGR","M5C3-1PJ",1,-1,1842,"mar",0,1,1,1,0,1,0,1,1
1,1,"MSG1-4VJ","M57K-W4B",1,0,1853,"feb",1,1,1,1,1,1,1,1,0
1,1,"MSG6-SG2","M547-WX1",1,0,1878,"jun",0,1,1,1,0,0,1,1,1
1,1,"MS22-5HX","M597-VLJ",1,-1,1878,"dec",1,1,1,1,0,1,1,1,1
1,1,"MSPM-DVN","MRQZ-B3Y",1,0,1885,"apr",.70710678,1,1,1,0,1,1,1,1
1,1,"MSGS-48T","M543-8Q8",1,0,1884,"jul",1,.71428571,1,0,0,1,1,1,1
1,1,"MSFR-SJ6","MP14-SF9",1,-4,1864,"nov",.8660254,1,1,1,0,0,0,0,1
1,1,"MSFW-2PD","M53M-KM9",1,-1,1872,"may",1,1,1,1,1,0,1,1,0
1,1,"MSGH-8ZN","M5HT-RPT",1,-1,1831,"jun",0,1,1,1,1,1,1,1,1
1,1,"MS2R-6J2","M57C-VND",1,-1,1891,"may",0,.73029674,1,1,0,0,1,1,1
1,1,"MSP4-3HP","M582-KQ9",1,-1,1867,"nov",.8819171,.77151675,1,1,0,1,0,0,1
1,1,"MSFS-5MH","MPBY-PZ3",1,0,1839,"nov",.8660254,1,1,1,1,1,1,1,1
1,1,"MSPW-Y37","M5CM-N7K",1,-1,1864,"aug",1,1,1,1,0,0,1,1,0
1,1,"MSGP-ZDD","M57V-DRM",1,-1,1849,"oct",.8660254,.6,1,1,1,0,1,1,0
1,1,"MSL4-S9G","M5Z2-7QP",1,0,1840,"jan",1,1,1,1,0,1,0,0,0
1,1,"MSGB-M17","MP1B-RMW",1,-1,1868,"jun",1,1,1,1,0,0,1,1,1
1,1,"MS65-4JC","M5Q7-897",1,0,1853,"jan",.47140452,.75,1,1,1,1,1,1,1
1,1,"MSGH-DGX","M5HT-NVH",1,-1,1844,"jun",.43643578,1,1,1,0,1,1,1,0
1,1,"MSG9-N9Y","M5S2-H87",1,-2,1858,"nov",1,1,1,0,0,0,1,1,1
1,1,"MSKF-V1S","M593-R6V",1,-2,1897,"jun",.3380617,1,1,0,0,1,1,1,1
1,1,"MS6Y-CZW","M5CX-348",1,0,1839,"apr",1,1,1,1,1,0,1,1,1
1,1,"MSV1-T74","M57Q-XDN",1,0,1851,"jan",.6761234,1,1,0,1,0,1,1,0
1,1,"MS6N-GRD","M54F-B3V",1,-2,1857,"mar",.6681531,1,1,1,1,0,1,1,1
1,1,"MSNY-WL5","M5CT-DW7",1,-1,1841,"dec",1,1,1,1,1,1,1,1,1
1,1,"MSVR-CQP","M5WD-QT5",1,1,1864,"feb",1,1,1,0,0,0,1,1,1
1,1,"MSLK-9Y9","M576-8CY",1,-1,1863,"dec",.8819171,1,1,1,0,0,1,1,1
1,1,"MS2V-Y3X","M5W1-FWQ",1,0,1891,"jan",1,.6681531,1,1,1,1,1,1,1
1,1,"MS2Y-MZZ","M59D-FZ5",1,-2,1876,"sep",.8819171,1,1,0,0,1,0,1,0
1,1,"MSL1-PVK","M549-5BR",1,0,1853,"jan",1,1,1,0,0,1,1,0,0
1,1,"MSG1-52V","M5WX-MR9",1,0,1875,"sep",.40824829,1,1,0,0,0,0,1,0
1,1,"MSG6-M92","M543-B4V",1,-1,1873,"oct",1,1,1,1,1,1,1,1,1
1,1,"MSLZ-VQL","M59D-HLS",1,-1,1832,"may",.4330127,1,1,1,0,1,1,1,0
1,1,"MSGX-HYM","M547-M9Y",1,-1,1885,"aug",.84515425,1,1,1,0,1,1,1,1
1,1,"MSLD-35Z","M571-KQJ",1,-1,1833,"may",1,1,1,1,1,1,1,1,1
1,1,"MSG9-GN2","M543-75N",1,0,1881,"apr",0,1,1,0,0,0,1,1,0
1,1,"MSLP-VN3","M5HP-BQ6",1,0,1889,"aug",1,1,1,1,0,0,1,0,0
1,1,"MS2L-3WJ","M5Z1-PMW",1,,,"",1,1,1,1,1,0,1,1,1
1,1,"MSK5-RXG","M5SD-STR",1,-1,1896,"feb",0,1,1,0,0,0,1,1,1
1,1,"MSG7-69H","M5S5-ZMV",1,2,1844,"mar",.40824829,1,1,1,1,0,1,1,1
1,1,"MSN1-K89","M5WC-SWK",1,0,1835,"jan",.77151675,.77151675,1,1,1,1,1,1,1
1,1,"MSLM-Z4P","MP12-XTY",1,-1,1849,"nov",.8819171,1,1,1,0,0,1,0,1
1,1,"MSLF-7BB","M59D-2WR",1,0,1845,"jan",.4472136,.4,1,1,1,0,0,0,0
1,1,"MSKX-SX3","MRQQ-CBV",1,0,1895,"may",.84515425,1,1,0,0,0,0,0,1
1,1,"MSJ3-4H9","M5W6-BQB",1,0,1866,"feb",.85714286,.6,1,1,1,0,0,1,1
1,1,"MS2S-BTR","M5Q1-L5Q",1,5,1865,"may",.44444444,1,1,0,1,1,0,0,1
1,1,"MSGM-RTH","M549-2CW",1,-1,1850,"dec",1,1,1,0,1,0,1,1,0
1,1,"MSGK-L8H","M5CW-5L4",1,-2,1872,"jun",.77459667,1,1,0,0,1,1,0,1
1,1,"MSGK-N9J","M57N-Y4X",1,0,1864,"mar",1,1,1,1,1,1,1,1,1
1,1,"MSKX-SXQ","MRQQ-CBK",1,-1,1896,"jul",.81649658,1,1,0,0,0,0,0,1
1,1,"MSPM-F4L","MRQ8-R2S",1,-1,1851,"oct",0,.25,1,1,1,0,1,1,0
1,1,"MSG9-Y4V","M5SL-QYY",1,0,1893,"mar",1,.40089186,1,0,0,1,1,1,1
1,1,"MSLH-7Z8","M598-7MJ",1,0,1854,"jan",1,1,1,1,0,1,1,1,1
1,1,"MSL2-DT1","M5SN-NKS",1,-1,1887,"aug",.70710678,1,1,1,0,1,1,1,1
1,1,"MSPZ-53Y","MP1B-VPG",1,-1,1897,"nov",.84515425,1,1,1,0,0,0,1,1
1,1,"MS2B-GDY","M5HL-5GN",1,9,1862,"nov",1,1,1,1,0,0,0,0,1
1,1,"MSL9-18C","M59C-G4T",1,-1,1858,"jul",.84515425,1,1,1,0,0,1,1,0
1,1,"MSGY-H6F","M54Y-V81",1,-1,1864,"jul",.8660254,1,1,1,0,0,1,1,1
1,1,"MS21-2B1","M5W8-TWM",1,10,1871,"apr",.47434165,1,1,0,0,0,0,1,0
1,1,"MSKL-3KZ","M5ZP-G8B",1,-1,1865,"mar",1,.78262379,1,0,0,0,1,1,1
1,1,"MSKJ-KN7","M58P-F83",1,-1,1899,"jun",.67082039,.6,1,0,0,1,1,0,1
1,1,"MSGS-5NW","M543-SG6",1,-1,1896,"jul",.84515425,1,1,0,0,1,0,0,1
1,1,"MSKZ-DW5","M5M1-P4M",1,-1,1864,"may",1,1,1,0,0,0,1,1,1
1,1,"MSP3-8Q1","M57L-BSQ",1,-3,1852,"jun",1,1,1,1,0,1,1,1,1
1,1,"MSP9-DPT","MRQD-K3L",1,-2,1846,"aug",1,1,1,1,1,0,1,1,1
1,1,"MS21-R2R","M5CK-7ZG",1,-1,1896,"oct",1,1,1,0,0,1,1,0,1
1,1,"MSX9-CQG","M59K-NGM",1,-2,1848,"aug",.81649658,1,1,1,1,1,1,1,1
1,1,"MS2N-RNL","M5WY-9YC",1,0,1854,"aug",.81649658,1,1,1,0,1,0,1,0
1,1,"MSLP-VNS","M5HP-BQD",1,0,1887,"jan",1,1,1,1,0,1,1,0,0
1,1,"MS2T-29W","M587-8P3",1,0,1849,"aug",.83333333,1,1,0,0,1,0,0,1
1,1,"MSK7-554","M5ZG-X5H",1,-1,1866,"nov",.15430335,.77151675,1,0,0,0,1,1,1
1,1,"MS22-RL3","M59Q-1LC",1,0,1877,"apr",1,1,1,1,0,1,1,1,1
1,1,"MSXF-Z1G","M54L-NPF",1,-1,1863,"nov",1,1,1,1,0,1,1,1,1
1,1,"MSLZ-4SW","M5ZL-WJF",1,-1,1860,"nov",.8660254,1,1,1,0,0,1,0,1
1,1,"MSKM-FJ4","M58F-6PC",1,-1,1887,"aug",1,0,1,0,0,0,0,0,1
1,1,"MS21-7B6","M5HG-37D",1,-1,1895,"jan",.81649658,1,1,1,0,1,1,1,1
1,1,"MS2J-NNS","M5WB-Q59",1,0,1849,"feb",1,1,1,1,0,1,1,1,0
1,1,"MS6G-6TS","M59W-P7S",1,-1,1845,"dec",1,1,1,0,0,1,1,1,1
1,1,"MSG2-XWM","M57J-DJ8",1,0,1830,"jan",1,1,1,1,1,0,1,1,0
1,1,"MSK5-D38","M5SD-Y6L",1,-1,1873,"sep",.70710678,1,1,0,0,1,1,1,1
1,1,"MS2T-N2W","M57C-TMG",1,0,1863,"mar",1,1,1,1,0,0,1,1,1
1,1,"MSVR-94P","M5SF-9Z2",1,-1,1843,"aug",1,1,1,0,0,1,1,1,0
1,1,"MSL9-LFG","MP12-N68",1,-1,1831,"jul",0,1,1,1,1,1,0,0,1
1,1,"MSPS-ZQJ","M572-BWR",1,0,1878,"apr",.83333333,1,1,1,0,0,1,1,1
1,1,"MSP4-TD9","M5CR-QBS",1,-1,1854,"oct",1,1,1,0,0,1,1,1,0
1,1,"MSL8-HGP","M54P-1ZP",1,-1,1847,"nov",.81649658,1,1,1,1,0,1,1,1
1,1,"MSLB-ZSF","M5W3-HQN",1,0,1886,"mar",.5,0,1,1,0,1,0,0,0
1,1,"MS23-2QG","MP1D-6D8",1,-2,1835,"mar",1,1,1,0,1,0,1,1,0
1,1,"MSGB-JLK","MP11-WT9",1,0,1869,"feb",1,1,1,1,0,0,1,1,1
1,1,"MS2J-V33","M5WB-S9Y",1,0,1848,"jun",.84515425,1,1,1,1,1,1,1,0
1,1,"MSNS-KJZ","M5WQ-FSP",1,0,1844,"mar",.63245553,.85811633,1,1,1,0,1,1,1
1,1,"MSV1-5NM","M5WL-D6R",1,-1,1851,"oct",.70710678,1,1,0,0,1,1,0,1
1,1,"MS2J-8NM","M5WY-VC4",1,-1,1888,"may",.73029674,1,1,1,0,1,1,1,1
1,1,"MS25-HJC","M59H-7SF",1,-1,1888,"sep",1,1,1,1,0,1,1,1,1
1,1,"MSGS-QLC","M5SK-YWL",1,0,1866,"apr",1,1,1,0,0,1,1,1,1
1,1,"MSKK-DN5","M599-S58",1,0,1869,"dec",1,0,1,0,0,1,1,1,1
1,1,"MSGH-W2D","M5ZR-4GS",1,0,1894,"aug",.57142857,1,1,0,0,1,1,1,1
1,1,"MSJY-FH1","M5S3-V4T",1,-6,1879,"dec",.4330127,1,1,0,0,1,1,1,1
1,1,"MS25-742","M59H-LCF",1,0,1884,"jan",.6172134,0,1,1,1,1,1,1,0
1,1,"MSLD-DQJ","M571-LQR",1,-2,1864,"jan",.67082039,1,1,1,0,1,1,1,1
1,1,"MSLQ-KZK","MP1L-TDZ",1,-1,1893,"jul",.77777778,1,1,1,0,1,1,1,1
1,1,"MS6Y-7V1","M5CX-8GJ",1,-12,1853,"oct",.51639778,.9258201,1,1,1,1,1,1,1
1,1,"MS22-5HD","M597-VLN",1,-1,1869,"dec",1,1,1,1,0,0,1,1,1
1,1,"MSNT-59N","M584-CYK",1,-1,1870,"sep",.42857143,1,1,1,0,0,1,1,0
1,1,"MSG6-SGL","M547-WFM",1,0,1881,"nov",.73029674,1,1,1,0,1,1,1,1
1,1,"MSFD-2SY","M537-8V4",1,-1,1859,"jul",.40824829,1,1,1,0,0,1,1,1
1,1,"MSGJ-R3V","M59F-3P8",1,-1,1850,"jan",1,1,1,1,1,0,1,1,0
1,1,"MSLB-LVV","MPBT-ML4",1,-1,1864,"jun",.77459667,.9486833,1,1,0,1,1,1,1
1,1,"MS64-W7T","M5C4-2HY",1,-1,1882,"mar",.84515425,1,1,1,1,0,1,1,0
1,1,"MSLR-5BL","M57J-6YZ",1,9,1858,"apr",1,.77151675,1,1,1,0,1,1,1
1,1,"MSLV-ND6","M587-3FC",1,0,1865,"may",1,1,1,0,0,0,1,1,0
1,1,"MSL3-JTD","M59Z-9VG",1,-1,1893,"dec",.8,1,1,1,1,1,1,1,1
1,1,"MSGM-TB2","M54S-3YY",1,1,1886,"jan",.84515425,1,1,0,0,0,1,1,1
1,1,"MSG4-C1M","M59F-QC3",1,0,1862,"mar",1,0,1,1,0,1,1,1,1
1,1,"MSKW-RM8","M5HZ-YV2",1,-1,1857,"oct",.77459667,1,1,0,0,1,1,1,1
1,1,"MS21-7BD","M5HG-378",1,-1,1862,"nov",.25819889,1,1,1,0,1,1,1,1
1,1,"MS26-Q54","MP18-CKG",1,-1,1866,"nov",1,.57142857,1,0,1,1,1,1,1
1,1,"MSL6-7JR","M5HK-513",1,-2,1872,"apr",.77459667,1,1,1,0,1,1,0,1
1,1,"MSPQ-Q62","M572-2VX",1,-1,1857,"jul",0,.9486833,1,1,0,0,1,1,1
1,1,"MSX3-GLR","M592-8VX",1,-1,1829,"sep",1,1,1,1,1,1,1,1,1
1,1,"MS26-QQR","M5HF-NTF",1,1,1862,"dec",1,1,1,1,0,0,1,1,1
1,1,"MSGB-JTG","MP1B-TG7",1,-1,1871,"oct",1,1,1,1,1,0,1,1,1
1,1,"MSLH-GLT","M5ZG-MZH",1,-1,1841,"feb",1,1,1,1,1,0,1,1,0
1,1,"MS6S-4LD","M5C3-6HV",1,-1,1842,"may",.90909091,1,1,1,1,1,1,1,0
1,1,"MSNH-78G","M5WQ-NZ8",1,-6,1874,"mar",.81649658,1,1,1,1,1,1,1,1
1,1,"MSGX-17N","M5H1-LT2",1,0,1848,"feb",.55901699,1,1,1,0,1,1,1,1
1,1,"MSGW-YQV","MRQC-5K9",1,-1,1868,"dec",1,1,1,1,0,0,1,1,1
1,1,"MSG2-1CZ","M57J-869",1,-1,1843,"aug",1,.70710678,1,1,0,1,1,1,1
1,1,"MSL4-XPB","M5ZL-936",1,0,1861,"apr",.77459667,.91287093,1,1,1,1,1,1,1
1,1,"MS2J-KXM","M5C8-9N8",1,-1,1881,"mar",.77459667,.6,1,0,0,1,1,1,1
1,1,"MS2G-SH8","M54M-24P",1,0,1855,"jan",1,.77777778,1,1,0,1,1,1,0
1,1,"MSKK-M43","M59S-9MC",1,-1,1847,"sep",1,1,1,0,1,0,1,1,0
1,1,"MS2J-CN3","M5WB-WYC",1,-3,1832,"apr",1,1,1,1,1,1,1,1,1
1,1,"MSG1-MY7","MP1B-VV7",1,-4,1861,"dec",.72168784,1,1,1,0,1,1,1,0
1,1,"MSGS-W36","M59Y-CG8",1,-1,1879,"jun",1,1,1,0,0,1,1,1,1
1,1,"MS21-FWG","M5HL-X99",1,0,1863,"mar",.67082039,1,1,1,0,1,1,1,1
1,1,"MS69-3TW","M54X-FM3",1,-1,1860,"feb",1,1,1,1,1,1,1,1,0
1,1,"MSPQ-MWZ","M599-F9T",1,-2,1898,"sep",0,.6681531,1,0,1,0,1,1,1
1,1,"MSKF-FL1","M53L-S8Q",1,0,1863,"jun",1,1,1,0,0,0,1,1,1
1,1,"MSF7-PYH","M59T-RM4",1,1,1840,"jun",1,1,1,1,1,1,0,0,1
1,1,"MSG8-CWV","M5HY-5XW",1,0,1863,"mar",1,1,1,1,0,1,1,1,0
1,1,"MS28-VJ7","M595-ZP3",1,-1,1870,"nov",1,1,1,0,0,0,1,1,1
1,1,"MSG9-MLS","M54S-ZZV",1,1,1848,"mar",.84515425,1,1,0,1,0,0,0,1
1,1,"MSVX-VBT","M5M8-N1V",1,0,1884,"apr",1,1,1,0,0,0,1,0,1
1,1,"MS2T-GBP","M59H-LQ8",1,0,1849,"jan",.16666667,0,1,1,0,1,1,1,0
1,1,"MS2F-VC6","M5HJ-TMG",1,0,1878,"jul",1,1,1,1,0,0,0,1,1
1,1,"MSGF-ZY7","M5H1-Y8P",1,0,1852,"mar",.77459667,1,1,1,1,1,1,1,1
1,1,"MSLW-CZR","M5ZK-YNQ",1,-1,1836,"jul",1,1,1,1,1,0,1,1,0
1,1,"MS67-D6G","M5QS-SNR",1,-1,1835,"jun",.81649658,1,1,1,1,0,1,0,1
1,1,"MSGM-8GX","M549-J1Z",1,-1,1851,"aug",1,.66666667,1,0,1,0,0,0,1
1,1,"MSLY-FRH","M54P-TJ7",1,-22,1854,"jan",.81649658,1,1,0,0,1,1,1,0
1,1,"MSGS-F95","M5S2-FQT",1,-1,1865,"jul",.47140452,1,1,0,0,1,1,1,1
1,1,"MSL8-WL3","M54P-1QG",1,0,1863,"jan",1,1,1,1,1,0,1,1,0
1,1,"MSGD-QQY","M543-Z6M",1,-1,1860,"aug",.8819171,1,1,1,1,1,1,1,1
1,1,"MSN5-9H8","M5WW-CNX",1,-1,1835,"feb",1,1,1,1,0,1,1,1,1
1,1,"MSP9-XJ4","MRQD-24X",1,0,1861,"feb",1,1,1,1,0,0,1,1,1
1,1,"MSL9-6KF","M594-MS9",1,-1,1883,"jun",.8660254,.71428571,1,0,0,0,1,1,1
1,1,"MS26-4RP","M5HF-1KQ",1,-1,1846,"jun",1,1,1,1,1,0,1,1,1
1,1,"MSX5-TST","M5MW-RXP",1,-1,1849,"may",.8,.4472136,1,1,1,1,1,1,0
1,1,"MS6Y-KJ7","M5CX-CB4",1,-1,1844,"jun",1,1,1,1,1,1,1,1,1
1,1,"MSX1-XLW","M5WM-J94",1,0,1843,"feb",.8660254,1,1,1,1,0,1,1,1
1,1,"MSN5-P1D","MP1H-7MY",1,0,1856,"mar",1,1,1,1,1,0,1,1,1
1,1,"MSL9-965","MP1K-5XH",1,0,1827,"feb",1,1,1,1,1,0,1,1,0
1,1,"MSLH-9J1","M5HL-SNZ",1,-1,1888,"aug",.81649658,1,1,0,0,0,1,1,1
1,1,"MS2B-MRS","M5CF-8MV",1,-1,1870,"jul",.89442719,1,1,0,0,0,1,1,1
1,1,"MSG6-H31","M5HY-YK7",1,-1,1845,"may",.77459667,1,1,1,0,1,1,1,0
1,1,"MSPC-7QM","M5ST-R4Z",1,0,1858,"mar",.57735027,1,1,1,1,1,0,1,1
1,1,"MSGY-8ZN","M54B-CQ8",1,-1,1875,"aug",1,1,1,1,0,1,1,1,0
1,1,"MS24-3GW","M5MV-XRC",1,-1,1884,"sep",1,1,1,0,0,1,1,0,1
1,1,"MSL5-W6P","M5H5-23L",1,0,1893,"may",1,1,1,1,0,0,1,1,1
1,1,"MSGD-BHX","M58G-MJ8",1,0,1883,"jan",1,1,1,0,0,0,1,1,1
1,1,"MSLX-86F","M53P-LTF",1,-2,1849,"oct",1,.6172134,1,1,1,0,1,1,1
1,1,"MSVF-SCT","M587-XPH",1,0,1892,"jan",1,1,1,0,1,1,1,1,1
1,1,"MSGX-YC9","M5H1-BTD",1,-1,1836,"oct",1,1,1,1,1,1,1,1,1
1,1,"MSG3-C53","M543-XGC",1,-1,1893,"aug",.84515425,1,1,0,1,1,1,1,1
1,1,"MSL4-9CS","M5CK-R78",1,-1,1875,"apr",1,1,1,0,0,1,1,1,1
1,1,"MSPZ-N6Q","MP1Y-2LF",1,-1,1848,"jun",.11952286,1,1,1,0,1,1,1,0
1,1,"MS6Z-QMH","M54N-S87",1,0,1876,"jan",1,1,1,0,0,1,0,1,1
1,1,"MSG6-665","M54Q-N55",1,-1,1853,"jun",1,1,1,1,0,1,1,1,1
1,1,"MSG9-J2S","M543-MLQ",1,2,1863,"mar",1,1,1,0,1,0,1,1,1
1,1,"MSX9-9VL","M57R-SVR",1,-6,1857,"feb",.75,1,1,1,1,1,1,1,1
1,1,"MS66-995","M5C8-GKF",1,2,1834,"jun",1,1,1,1,1,1,1,1,1
1,1,"MSXQ-2ZX","M54L-VHP",1,0,1849,"apr",.95742711,1,1,1,1,1,1,1,1
1,1,"MSGM-R4G","M54S-T65",1,0,1852,"nov",1,1,1,0,1,0,0,0,0
1,1,"MSG7-R92","MRQH-1DJ",1,1,1859,"jun",1,1,1,1,1,0,1,1,0
1,1,"MSN6-JNR","M5QL-9ZH",1,-1,1829,"may",1,1,1,1,1,0,1,1,1
1,1,"MS6K-8LV","M5QS-BM7",1,-1,1839,"sep",.77459667,1,1,1,1,1,1,1,1
1,1,"MS6Y-CZH","M5CX-34D",1,-1,1842,"jun",1,1,1,1,1,0,1,1,1
1,1,"MSP3-2LD","M58N-NXM",1,-50,1842,"jun",.875,.25,1,1,0,0,1,1,1
1,1,"MS24-3G3","M5MV-XRZ",1,-6,1874,"apr",1,.91287093,1,0,0,1,1,1,1
1,1,"MSLX-HJ6","M535-CC2",1,1,1889,"mar",.84515425,.18257419,1,1,0,0,1,0,1
1,1,"MS25-MCQ","M59H-C7N",1,0,1892,"mar",1,1,1,1,0,0,1,1,1
1,1,"MSGK-9M7","M57F-N5F",1,0,1887,"may",1,.80178373,1,1,0,0,1,1,1
1,1,"MSG3-BPJ","M5SG-GTM",1,-4,1858,"may",1,1,1,1,1,1,1,1,1
1,1,"MSL7-W1Y","MP1G-FF7",1,0,1866,"apr",.77459667,1,1,1,0,0,1,1,1
1,1,"MSKF-GS3","M5S8-92L",1,-2,1885,"nov",1,1,1,0,0,1,1,1,1
1,1,"MSG5-6KH","M57V-KN8",1,0,1876,"mar",.8660254,.9258201,1,1,0,0,1,1,1
1,1,"MSL8-579","M545-ZZP",1,0,1845,"jan",1,0,1,1,0,1,1,1,1
1,1,"MSGK-H7V","M57F-6JW",1,0,1845,"jan",1,1,1,1,1,1,1,1,1
1,1,"MS6H-PWH","M5CH-NTY",1,-8,1852,"apr",.77459667,1,1,1,1,1,1,1,1
1,1,"MSLJ-NRQ","MP1P-MCC",1,-1,1869,"jul",1,1,1,1,0,0,1,1,1
1,1,"MSVD-DH3","M584-J2V",1,-1,1847,"sep",.81649658,1,1,0,0,1,1,0,0
1,1,"MS6W-9B3","M5Q9-J2P",1,0,1880,"apr",1,.2236068,1,1,0,1,1,1,0
1,1,"MSLC-8ZZ","MRQC-92V",1,0,1887,"mar",.84515425,1,1,1,1,0,1,1,1
1,1,"MSKH-9QN","M593-CSD",1,-1,1863,"nov",1,1,1,0,1,0,1,1,1
1,1,"MSLM-NM1","MP1K-RMZ",1,-1,1850,"dec",.4472136,1,1,1,1,0,1,1,1
1,1,"MSGK-GP1","M57J-V6K",1,-2,1859,"sep",1,1,1,1,0,0,1,1,1
1,1,"MSGY-8ZV","M54B-CQ6",1,-2,1882,"mar",1,1,1,1,0,0,1,1,1
1,1,"MSKT-Z65","M585-3TC",1,0,1828,"mar",1,.77151675,1,0,0,1,1,1,1
1,1,"MSG7-TCT","M5SP-9X7",1,0,1840,"jan",1,.67082039,1,1,1,0,1,1,0
1,1,"MS2J-CQD","M5WB-T58",1,-1,1881,"dec",1,1,1,1,0,0,1,1,1
1,1,"MSG3-38Z","M5SL-4YK",1,-2,1856,"nov",1,1,1,0,0,1,1,1,0
1,1,"MSL1-GF4","M54S-NMS",1,0,1884,"jul",.61237244,1,1,0,0,0,1,1,0
1,1,"MS6W-CX4","M5CW-QXK",1,0,1832,"apr",1,1,1,1,1,1,1,1,1
1,1,"MSJ6-449","M53C-TBD",1,-1,1868,"sep",1,.6681531,1,1,1,1,0,0,1
1,1,"MSGG-5C7","MP1R-5CF",1,10,1868,"jan",1,.3354102,1,1,0,1,1,1,1
1,1,"MSPM-K59","M5W6-RJ3",1,-1,1887,"oct",.70710678,.67082039,1,0,0,0,0,0,1
1,1,"MSLT-44M","M57N-ZFH",1,-1,1838,"aug",.89442719,1,1,1,1,1,0,0,1
1,1,"MSL2-CM4","M5HT-SXT",1,-7,1861,"jun",1,1,1,1,0,1,1,1,1
1,1,"MSLG-7XK","M5SJ-J6M",1,4,1874,"apr",1,1,1,1,1,1,0,1,1
1,1,"MSVP-QMP","M5W5-NLM",1,-1,1860,"sep",1,0,1,0,0,0,1,1,1
1,1,"MS27-M8P","M5WK-865",1,-1,1897,"oct",.72168784,1,1,0,1,0,1,1,1
1,1,"MSL9-XHK","MP12-D17",1,-1,1845,"jun",1,1,1,1,0,1,1,1,0
1,1,"M31C-W96","M5ZP-D3N",1,-3,1854,"jun",1,1,1,1,1,0,1,1,1
1,1,"MS22-QHH","M59Q-KK1",1,1,1843,"may",.9,1,1,1,0,1,1,1,1
1,1,"MS2L-9PQ","M597-XNN",1,0,1867,"apr",1,1,1,1,1,0,1,1,1
1,1,"MSK6-FRY","M53F-2QV",1,0,1865,"aug",1,1,1,0,0,1,1,0,1
1,1,"MSL4-YC8","M5SR-K6T",1,-2,1873,"nov",.77459667,1,1,0,0,0,1,0,1
1,1,"MSGS-KRT","M59Q-9BB",1,-1,1884,"nov",1,1,1,0,0,0,1,1,0
1,1,"MSN1-CRX","M5WH-8P9",1,-1,1851,"oct",1,1,1,1,1,1,1,1,1
1,1,"MSLM-Z5F","M5HB-GQZ",1,0,1873,"aug",1,.66666667,1,0,1,0,1,1,0
1,1,"MSLH-BS6","M573-4WF",1,0,1848,"jan",.16666667,.73029674,1,0,1,1,0,1,1
1,1,"MS2R-BR5","M5HY-QSZ",1,-2,1865,"dec",1,1,1,0,0,1,1,1,1
1,1,"MSKG-NRP","M5MK-NHX",1,-1,1862,"apr",1,.6681531,1,0,0,0,1,1,1
1,1,"MSLZ-2Q6","M58V-M2T",1,2,1867,"nov",1,1,1,0,0,0,1,1,1
1,1,"MSP4-GYC","M5SY-FYJ",1,-4,1885,"dec",1,1,1,1,0,1,1,1,1
1,1,"MS6B-9RR","M5CX-YC5",1,1,1856,"feb",.73029674,1,1,1,1,0,1,1,1
1,1,"MSGW-BQ6","MRQZ-CM3",1,0,1863,"jun",1,.71428571,1,1,0,1,1,1,0
1,1,"MSGK-H7L","M57F-6J4",1,-3,1881,"may",1,1,1,1,0,0,1,1,1
1,1,"MSL4-7JN","M5ZL-M1R",1,0,1833,"feb",1,1,1,1,0,1,1,1,0
1,1,"MSLD-KW4","MRQZ-9LF",1,-1,1867,"dec",1,1,1,0,0,0,1,1,1
1,1,"MSJ3-53Q","M53H-6LW",1,-2,1856,"jun",1,1,1,1,0,1,1,1,1
1,1,"MSGN-Z4Z","M5S5-99C",1,0,1881,"jan",1,.81818182,1,1,0,0,1,1,1
1,1,"MSG1-XH7","M57K-LBF",1,-1,1839,"sep",1,1,1,1,1,0,1,1,0
1,1,"MSGB-P1X","M5M9-4XC",1,-1,1859,"nov",1,1,1,0,0,1,0,0,1
1,1,"MSFF-YHT","M5CG-BB5",1,-1,1855,"nov",.36514837,1,1,1,0,1,1,1,1
1,1,"MS2N-7Z7","M5HK-3H9",1,1,1885,"may",.4,1,1,1,0,1,1,1,1
1,1,"MS2V-238","M5W1-FW9",1,-11,1875,"sep",.84515425,.6681531,1,1,1,0,1,1,1
1,1,"MSNN-GR7","M54C-WHP",1,-1,1874,"apr",.88888889,1,1,1,1,0,1,1,1
